,temp,temp_min,temp_max,pressure,humidity
2017-10-25 04:00:00,292.73,290.15,295.15,1008.0,94.0
2017-10-25 04:00:00,292.73,290.15,295.15,1008.0,94.0
2017-10-25 05:00:00,292.32,290.15,294.15,1007.0,94.0
2017-10-25 05:00:00,292.32,290.15,294.15,1007.0,94.0
2017-10-25 06:00:00,292.56,291.15,294.15,1007.0,94.0
2017-10-25 06:00:00,292.56,291.15,294.15,1007.0,94.0
2017-10-25 06:00:00,292.56,291.15,294.15,1007.0,94.0
2017-10-25 07:00:00,291.88,291.15,293.15,1007.0,93.0
2017-10-25 07:00:00,291.88,291.15,293.15,1007.0,93.0
2017-10-25 08:00:00,292.15,290.15,294.15,1006.0,93.0
2017-10-25 08:00:00,292.15,290.15,294.15,1006.0,93.0
2017-10-25 08:00:00,292.15,290.15,294.15,1006.0,93.0
2017-10-25 09:00:00,292.05,291.15,293.15,1007.0,94.0
2017-10-25 09:00:00,292.05,291.15,293.15,1007.0,94.0
2017-10-25 10:00:00,291.6,290.15,293.15,1006.0,93.0
2017-10-25 10:00:00,291.6,290.15,293.15,1006.0,93.0
2017-10-25 10:00:00,291.6,290.15,293.15,1006.0,93.0
2017-10-25 11:00:00,291.51,290.15,293.15,1006.0,93.0
2017-10-25 11:00:00,291.51,290.15,293.15,1006.0,93.0
2017-10-25 12:00:00,290.95,287.15,292.15,1006.0,93.0
2017-10-25 12:00:00,290.95,287.15,292.15,1006.0,93.0
2017-10-25 13:00:00,290.88,287.15,293.15,1007.0,100.0
2017-10-25 13:00:00,290.88,287.15,293.15,1007.0,100.0
2017-10-25 14:00:00,290.97,287.15,293.15,1006.0,88.0
2017-10-25 14:00:00,290.97,287.15,293.15,1006.0,88.0
2017-10-25 15:00:00,291.42,289.15,293.15,1006.0,93.0
2017-10-25 16:00:00,291.4,289.15,293.15,1006.0,88.0
2017-10-25 17:00:00,291.4,289.15,294.15,1006.0,83.0
2017-10-25 18:00:00,291.58,289.15,294.15,1005.0,88.0
2017-10-25 19:00:00,290.95,289.15,292.15,1005.0,77.0
2017-10-25 20:00:00,291.14,289.15,293.15,1005.0,68.0
2017-10-25 21:00:00,290.61,289.15,292.15,1004.0,72.0
2017-10-25 22:00:00,290.43,289.15,292.15,1005.0,88.0
2017-10-25 22:00:00,290.43,289.15,292.15,1005.0,88.0
2017-10-25 23:00:00,289.7,288.15,291.15,1004.0,93.0
2017-10-25 23:00:00,289.7,288.15,291.15,1004.0,93.0
2017-10-26 00:00:00,289.23,287.15,291.15,1004.0,93.0
2017-10-26 00:00:00,289.23,287.15,291.15,1004.0,93.0
2017-10-26 01:00:00,288.56,286.15,290.15,1005.0,93.0
2017-10-26 01:00:00,288.56,286.15,290.15,1005.0,93.0
2017-10-26 02:00:00,288.39,286.15,290.15,1005.0,88.0
2017-10-26 02:00:00,288.39,286.15,290.15,1005.0,88.0
2017-10-26 02:00:00,288.39,286.15,290.15,1005.0,88.0
2017-10-26 03:00:00,288.51,287.15,289.15,1005.0,93.0
2017-10-26 03:00:00,288.51,287.15,289.15,1005.0,93.0
2017-10-26 04:00:00,288.33,286.15,289.15,1004.0,87.0
2017-10-26 04:00:00,288.33,286.15,289.15,1004.0,87.0
2017-10-26 05:00:00,287.82,286.15,289.15,1004.0,93.0
2017-10-26 06:00:00,287.14,285.15,289.15,1004.0,93.0
2017-10-26 07:00:00,286.75,285.15,288.15,1002.0,76.0
2017-10-26 08:00:00,286.69,285.15,289.15,1003.0,93.0
2017-10-26 09:00:00,286.65,285.15,288.15,1003.0,93.0
2017-10-26 09:00:00,286.65,285.15,288.15,1003.0,93.0
2017-10-26 10:00:00,286.75,285.15,288.15,1003.0,93.0
2017-10-26 10:00:00,286.75,285.15,288.15,1003.0,93.0
2017-10-26 11:00:00,286.25,285.15,287.15,1002.0,93.0
2017-10-26 12:00:00,285.96,284.15,287.15,1003.0,87.0
2017-10-26 12:00:00,285.96,284.15,287.15,1003.0,87.0
2017-10-26 12:00:00,285.96,284.15,287.15,1003.0,87.0
2017-10-26 13:00:00,285.94,285.15,287.15,1003.0,87.0
2017-10-26 14:00:00,285.59,284.15,287.15,1003.0,82.0
2017-10-26 14:00:00,285.59,284.15,287.15,1003.0,82.0
2017-10-26 15:00:00,286.13,284.15,289.15,1003.0,72.0
2017-10-26 15:00:00,286.13,284.15,289.15,1003.0,72.0
2017-10-26 16:00:00,286.31,284.15,289.15,1004.0,67.0
2017-10-26 17:00:00,286.33,285.15,287.15,1004.0,66.0
2017-10-26 18:00:00,286.51,285.15,287.15,1003.0,67.0
2017-10-26 19:00:00,286.61,286.15,287.15,1003.0,76.0
2017-10-26 20:00:00,286.41,285.15,288.15,1004.0,87.0
2017-10-26 21:00:00,286.15,285.15,287.15,1005.0,87.0
2017-10-26 22:00:00,285.66,284.15,287.15,1006.0,87.0
2017-10-26 23:00:00,285.49,284.15,287.15,1008.0,76.0
2017-10-27 00:00:00,284.99,283.15,286.15,1008.0,76.0
2017-10-27 01:00:00,284.49,282.15,286.15,1009.0,76.0
2017-10-27 02:00:00,284.08,282.15,285.15,1011.0,71.0
2017-10-27 03:00:00,283.88,282.15,285.15,1012.0,66.0
2017-10-27 04:00:00,282.66,280.15,285.15,1012.0,70.0
2017-10-27 05:00:00,282.35,280.15,284.15,1013.0,70.0
2017-10-27 06:00:00,281.25,279.15,284.15,1014.0,70.0
2017-10-27 07:00:00,280.85,279.15,284.15,1015.0,66.0
2017-10-27 08:00:00,280.15,277.15,283.15,1015.0,70.0
2017-10-27 09:00:00,280.52,279.15,282.15,1016.0,66.0
2017-10-27 10:00:00,279.22,275.15,282.15,1017.0,70.0
2017-10-27 11:00:00,278.89,275.15,281.15,1017.0,70.0
2017-10-27 12:00:00,279.5,275.15,282.15,1018.0,70.0
2017-10-27 13:00:00,280.69,275.15,285.15,1019.0,62.0
2017-10-27 14:00:00,283.36,279.15,287.15,1019.0,58.0
2017-10-27 15:00:00,285.03,281.15,289.15,1019.0,44.0
2017-10-27 16:00:00,286.71,284.15,290.15,1019.0,45.0
2017-10-27 17:00:00,287.68,286.15,290.15,1019.0,36.0
2017-10-27 18:00:00,288.89,287.15,290.15,1019.0,48.0
2017-10-27 19:00:00,289.23,288.15,290.15,1019.0,45.0
2017-10-27 20:00:00,289.52,289.15,290.15,1019.0,45.0
2017-10-27 21:00:00,289.16,287.15,290.15,1019.0,44.0
2017-10-27 22:00:00,287.93,284.15,290.15,1019.0,58.0
2017-10-27 23:00:00,285.51,281.15,289.15,1020.0,81.0
2017-10-28 00:00:00,283.68,279.15,288.15,1020.0,87.0
2017-10-28 01:00:00,282.93,277.15,288.15,1020.0,87.0
2017-10-28 02:00:00,282.6,277.15,288.15,1020.0,93.0
2017-10-28 03:00:00,281.84,276.15,288.15,1020.0,93.0
2017-10-28 04:00:00,280.9,276.15,288.15,1019.0,87.0
2017-10-28 05:00:00,280.62,276.15,288.15,1019.0,87.0
2017-10-28 06:00:00,280.74,276.15,285.15,1019.0,87.0
2017-10-28 07:00:00,280.15,277.15,283.15,1019.0,93.0
2017-10-28 08:00:00,279.9,277.15,282.15,1018.0,100.0
2017-10-28 09:00:00,279.41,276.15,283.15,1019.0,87.0
2017-10-28 09:00:00,279.41,276.15,283.15,1019.0,87.0
2017-10-28 10:00:00,279.56,276.15,283.15,1019.0,93.0
2017-10-28 11:00:00,278.87,276.15,281.15,1019.0,93.0
2017-10-28 11:00:00,278.87,276.15,281.15,1019.0,93.0
2017-10-28 12:00:00,279.05,276.15,281.15,1018.0,100.0
2017-10-28 12:00:00,279.05,276.15,281.15,1018.0,100.0
2017-10-28 13:00:00,282.67,276.15,289.15,1019.0,87.0
2017-10-28 13:00:00,282.67,276.15,289.15,1019.0,87.0
2017-10-28 14:00:00,286.66,280.15,292.15,1019.0,68.0
2017-10-28 15:00:00,288.84,286.15,291.15,1018.0,72.0
2017-10-28 16:00:00,290.87,290.15,292.15,1018.0,63.0
2017-10-28 17:00:00,291.96,291.15,293.15,1017.0,68.0
2017-10-28 18:00:00,292.24,291.15,293.15,1017.0,68.0
2017-10-28 19:00:00,292.16,291.15,293.15,1016.0,72.0
2017-10-28 20:00:00,291.49,290.15,293.15,1016.0,72.0
2017-10-28 21:00:00,291.24,290.15,292.15,1015.0,72.0
2017-10-28 22:00:00,290.61,290.15,291.15,1015.0,77.0
2017-10-28 23:00:00,290.15,289.15,291.15,1015.0,77.0
2017-10-29 00:00:00,290.15,289.15,291.15,1014.0,77.0
2017-10-29 01:00:00,290.05,289.15,291.15,1015.0,82.0
2017-10-29 02:00:00,289.7,288.15,290.15,1015.0,87.0
2017-10-29 03:00:00,290.24,289.15,292.15,1014.0,82.0
2017-10-29 04:00:00,290.05,288.15,292.15,1014.0,82.0
2017-10-29 05:00:00,290.24,287.15,292.15,1014.0,82.0
2017-10-29 06:00:00,290.22,287.15,292.15,1013.0,82.0
2017-10-29 07:00:00,290.41,287.15,293.15,1013.0,77.0
2017-10-29 08:00:00,290.22,287.15,292.15,1012.0,88.0
2017-10-29 08:00:00,290.22,287.15,292.15,1012.0,88.0
2017-10-29 09:00:00,290.33,289.15,291.15,1012.0,82.0
2017-10-29 09:00:00,290.33,289.15,291.15,1012.0,82.0
2017-10-29 10:00:00,290.31,289.15,291.15,1012.0,88.0
2017-10-29 10:00:00,290.31,289.15,291.15,1012.0,88.0
2017-10-29 11:00:00,290.06,289.15,291.15,1010.0,100.0
2017-10-29 11:00:00,290.06,289.15,291.15,1010.0,100.0
2017-10-29 12:00:00,290.41,289.15,292.15,1011.0,88.0
2017-10-29 12:00:00,290.41,289.15,292.15,1011.0,88.0
2017-10-29 13:00:00,290.15,289.15,291.15,1009.0,100.0
2017-10-29 13:00:00,290.15,289.15,291.15,1009.0,100.0
2017-10-29 13:00:00,290.15,289.15,291.15,1009.0,100.0
2017-10-29 14:00:00,290.24,289.15,291.15,1009.0,93.0
2017-10-29 14:00:00,290.24,289.15,291.15,1009.0,93.0
2017-10-29 14:00:00,290.24,289.15,291.15,1009.0,93.0
2017-10-29 15:00:00,290.24,289.15,291.15,1008.0,88.0
2017-10-29 15:00:00,290.24,289.15,291.15,1008.0,88.0
2017-10-29 15:00:00,290.24,289.15,291.15,1008.0,88.0
2017-10-29 16:00:00,290.64,289.15,292.15,1007.0,93.0
2017-10-29 16:00:00,290.64,289.15,292.15,1007.0,93.0
2017-10-29 17:00:00,290.87,290.15,292.15,1005.0,93.0
2017-10-29 17:00:00,290.87,290.15,292.15,1005.0,93.0
2017-10-29 18:00:00,290.79,290.15,291.15,1005.0,93.0
2017-10-29 18:00:00,290.79,290.15,291.15,1005.0,93.0
2017-10-29 18:00:00,290.79,290.15,291.15,1005.0,93.0
2017-10-29 19:00:00,290.97,290.15,291.15,1002.0,100.0
2017-10-29 19:00:00,290.97,290.15,291.15,1002.0,100.0
2017-10-29 20:00:00,291.33,291.15,292.15,1001.0,93.0
2017-10-29 20:00:00,291.33,291.15,292.15,1001.0,93.0
2017-10-29 20:00:00,291.33,291.15,292.15,1001.0,93.0
2017-10-29 21:00:00,291.15,290.15,292.15,1000.0,100.0
2017-10-29 21:00:00,291.15,290.15,292.15,1000.0,100.0
2017-10-29 22:00:00,291.15,290.15,292.15,998.0,100.0
2017-10-29 22:00:00,291.15,290.15,292.15,998.0,100.0
2017-10-29 23:00:00,291.15,290.15,292.15,998.0,93.0
2017-10-29 23:00:00,291.15,290.15,292.15,998.0,93.0
2017-10-30 00:00:00,291.33,290.15,292.15,995.0,93.0
2017-10-30 00:00:00,291.33,290.15,292.15,995.0,93.0
2017-10-30 01:00:00,291.32,290.15,292.15,988.0,93.0
2017-10-30 01:00:00,291.32,290.15,292.15,988.0,93.0
2017-10-30 02:00:00,291.07,289.15,292.15,990.0,100.0
2017-10-30 02:00:00,291.07,289.15,292.15,990.0,100.0
2017-10-30 03:00:00,291.75,291.15,292.15,986.0,93.0
2017-10-30 03:00:00,291.75,291.15,292.15,986.0,93.0
2017-10-30 04:00:00,291.79,290.15,293.15,983.0,88.0
2017-10-30 04:00:00,291.79,290.15,293.15,983.0,88.0
2017-10-30 05:00:00,291.79,290.15,292.15,983.0,88.0
2017-10-30 05:00:00,291.79,290.15,292.15,983.0,88.0
2017-10-30 06:00:00,290.05,287.15,291.15,983.0,88.0
2017-10-30 07:00:00,290.45,289.15,292.15,984.0,82.0
2017-10-30 08:00:00,289.96,287.15,292.15,983.0,93.0
2017-10-30 08:00:00,289.96,287.15,292.15,983.0,93.0
2017-10-30 08:00:00,289.96,287.15,292.15,983.0,93.0
2017-10-30 09:00:00,289.65,286.15,292.15,983.0,88.0
2017-10-30 10:00:00,289.44,286.15,291.15,982.0,88.0
2017-10-30 11:00:00,287.08,282.15,291.15,982.0,87.0
2017-10-30 11:00:00,287.08,282.15,291.15,982.0,87.0
2017-10-30 12:00:00,285.5,281.15,289.15,988.0,81.0
2017-10-30 12:00:00,285.5,281.15,289.15,988.0,81.0
2017-10-30 13:00:00,283.41,281.15,286.15,986.0,87.0
2017-10-30 13:00:00,283.41,281.15,286.15,986.0,87.0
2017-10-30 13:00:00,283.41,281.15,286.15,986.0,87.0
2017-10-30 14:00:00,282.81,281.15,285.15,994.0,66.0
2017-10-30 14:00:00,282.81,281.15,285.15,994.0,66.0
2017-10-30 15:00:00,283.39,280.15,286.15,994.0,66.0
2017-10-30 16:00:00,283.95,281.15,286.15,999.0,58.0
2017-10-30 17:00:00,284.96,282.15,287.15,1000.0,50.0
2017-10-30 18:00:00,285.68,284.15,287.15,1001.0,47.0
2017-10-30 19:00:00,286.32,284.15,287.15,1002.0,47.0
2017-10-30 20:00:00,287.05,285.15,288.15,1005.0,44.0
2017-10-30 21:00:00,286.52,285.15,287.15,1005.0,44.0
2017-10-30 22:00:00,285.41,284.15,287.15,1006.0,47.0
2017-10-30 23:00:00,284.65,283.15,286.15,1008.0,50.0
2017-10-31 00:00:00,284.32,282.15,286.15,1009.0,47.0
2017-10-31 01:00:00,284.06,281.15,286.15,1010.0,50.0
2017-10-31 02:00:00,284.87,283.15,287.15,1010.0,47.0
2017-10-31 03:00:00,284.96,283.15,287.15,1011.0,47.0
2017-10-31 04:00:00,284.78,283.15,286.15,1012.0,47.0
2017-10-31 05:00:00,284.55,281.15,287.15,1012.0,50.0
2017-10-31 06:00:00,284.72,281.15,287.15,1013.0,58.0
2017-10-31 07:00:00,284.55,281.15,287.15,1013.0,58.0
2017-10-31 08:00:00,283.97,281.15,286.15,1014.0,62.0
2017-10-31 09:00:00,283.14,281.15,285.15,1014.0,66.0
2017-10-31 10:00:00,282.78,281.15,285.15,1015.0,71.0
2017-10-31 11:00:00,281.48,279.15,284.15,1015.0,76.0
2017-10-31 12:00:00,280.56,277.15,283.15,1016.0,76.0
2017-10-31 13:00:00,282.12,278.15,285.15,1017.0,62.0
2017-10-31 14:00:00,283.6,281.15,285.15,1016.0,50.0
2017-10-31 15:00:00,284.71,281.15,288.15,1017.0,44.0
2017-10-31 16:00:00,286.05,284.15,289.15,1017.0,36.0
2017-10-31 17:00:00,286.38,284.15,289.15,1017.0,31.0
2017-10-31 18:00:00,287.21,285.15,290.15,1016.0,29.0
2017-10-31 19:00:00,287.3,285.15,290.15,1017.0,29.0
2017-10-31 20:00:00,286.78,285.15,288.15,1017.0,33.0
2017-10-31 21:00:00,286.81,285.15,288.15,1018.0,33.0
2017-10-31 22:00:00,285.49,284.15,287.15,1019.0,37.0
2017-10-31 23:00:00,283.66,281.15,286.15,1021.0,50.0
2017-11-01 00:00:00,281.89,280.15,285.15,1021.0,57.0
2017-11-01 01:00:00,279.99,276.15,283.15,1022.0,57.0
2017-11-01 02:00:00,278.64,275.15,282.15,1023.0,57.0
2017-11-01 03:00:00,277.63,274.15,281.15,1023.0,61.0
2017-11-01 04:00:00,277.49,273.15,280.15,1024.0,65.0
2017-11-01 05:00:00,276.81,272.15,280.15,1025.0,75.0
2017-11-01 06:00:00,276.65,272.15,281.15,1025.0,80.0
2017-11-01 07:00:00,276.24,272.15,280.15,1025.0,80.0
2017-11-01 08:00:00,275.74,272.15,279.15,1025.0,80.0
2017-11-01 09:00:00,275.81,272.15,279.15,1025.0,86.0
2017-11-01 10:00:00,275.14,272.15,278.15,1026.0,86.0
2017-11-01 11:00:00,274.77,272.15,277.15,1026.0,86.0
2017-11-01 12:00:00,275.8,272.15,279.15,1027.0,86.0
2017-11-01 13:00:00,277.44,273.15,281.15,1028.0,87.0
2017-11-01 14:00:00,280.34,276.15,286.15,1028.0,66.0
2017-11-01 15:00:00,281.35,277.15,286.15,1028.0,62.0
2017-11-01 16:00:00,282.02,278.15,286.15,1028.0,66.0
2017-11-01 17:00:00,282.85,279.15,288.15,1027.0,51.0
2017-11-01 18:00:00,283.1,280.15,288.15,1027.0,47.0
2017-11-01 19:00:00,283.6,280.15,289.15,1027.0,44.0
2017-11-01 19:00:00,283.6,280.15,289.15,1027.0,44.0
2017-11-01 20:00:00,283.52,280.15,289.15,1027.0,44.0
2017-11-01 20:00:00,283.52,280.15,289.15,1027.0,44.0
2017-11-01 21:00:00,283.44,280.15,288.15,1027.0,51.0
2017-11-01 22:00:00,282.7,280.15,286.15,1026.0,66.0
2017-11-01 23:00:00,282.22,280.15,284.15,1026.0,76.0
2017-11-02 00:00:00,282.95,280.15,288.15,1027.0,76.0
2017-11-02 01:00:00,282.66,280.15,288.15,1026.0,81.0
2017-11-02 02:00:00,283.76,280.15,290.15,1026.0,72.0
2017-11-02 03:00:00,284.09,279.15,291.15,1026.0,77.0
2017-11-02 04:00:00,284.68,279.15,291.15,1026.0,77.0
2017-11-02 05:00:00,285.03,279.15,291.15,1027.0,87.0
2017-11-02 06:00:00,285.42,280.15,291.15,1026.0,82.0
2017-11-02 07:00:00,285.7,280.15,291.15,1026.0,87.0
2017-11-02 08:00:00,285.71,280.15,291.15,1026.0,93.0
2017-11-02 09:00:00,286.72,281.15,292.15,1025.0,81.0
2017-11-02 10:00:00,286.6,281.15,291.15,1025.0,88.0
2017-11-02 11:00:00,287.36,281.15,291.15,1025.0,93.0
2017-11-02 12:00:00,289.77,289.15,291.15,1025.0,93.0
2017-11-02 12:00:00,289.77,289.15,291.15,1025.0,93.0
2017-11-02 13:00:00,289.91,288.15,292.15,1025.0,93.0
2017-11-02 13:00:00,289.91,288.15,292.15,1025.0,93.0
2017-11-02 14:00:00,290.67,287.15,295.15,1026.0,73.0
2017-11-02 15:00:00,292.14,290.15,294.15,1026.0,77.0
2017-11-02 16:00:00,292.21,289.15,296.15,1026.0,69.0
2017-11-02 17:00:00,293.23,291.15,295.15,1025.0,77.0
2017-11-02 18:00:00,294.23,292.15,296.15,1024.0,64.0
2017-11-02 19:00:00,294.51,293.15,296.15,1024.0,64.0
2017-11-02 20:00:00,294.33,293.15,295.15,1024.0,68.0
2017-11-02 21:00:00,294.07,292.15,295.15,1024.0,68.0
2017-11-02 22:00:00,292.75,290.15,295.15,1024.0,82.0
2017-11-02 23:00:00,291.33,290.15,292.15,1024.0,88.0
2017-11-03 00:00:00,290.82,289.15,292.15,1023.0,93.0
2017-11-03 01:00:00,290.4,289.15,292.15,1023.0,88.0
2017-11-03 02:00:00,289.97,289.15,291.15,1023.0,93.0
2017-11-03 03:00:00,289.82,287.15,292.15,1023.0,88.0
2017-11-03 04:00:00,289.61,288.15,290.15,1022.0,93.0
2017-11-03 05:00:00,289.15,286.15,291.15,1022.0,93.0
2017-11-03 06:00:00,289.51,287.15,291.15,1021.0,93.0
2017-11-03 07:00:00,288.88,287.15,291.15,1021.0,100.0
2017-11-03 07:00:00,288.88,287.15,291.15,1021.0,100.0
2017-11-03 08:00:00,288.52,285.15,290.15,1020.0,93.0
2017-11-03 08:00:00,288.52,285.15,290.15,1020.0,93.0
2017-11-03 09:00:00,288.79,286.15,290.15,1020.0,87.0
2017-11-03 09:00:00,288.79,286.15,290.15,1020.0,87.0
2017-11-03 10:00:00,287.97,283.15,291.15,1019.0,93.0
2017-11-03 10:00:00,287.97,283.15,291.15,1019.0,93.0
2017-11-03 11:00:00,289.35,287.15,290.15,1019.0,93.0
2017-11-03 11:00:00,289.35,287.15,290.15,1019.0,93.0
2017-11-03 12:00:00,289.16,284.15,291.15,1019.0,93.0
2017-11-03 12:00:00,289.16,284.15,291.15,1019.0,93.0
2017-11-03 13:00:00,289.97,289.15,291.15,1019.0,100.0
2017-11-03 13:00:00,289.97,289.15,291.15,1019.0,100.0
2017-11-03 14:00:00,290.6,290.15,291.15,1018.0,93.0
2017-11-03 15:00:00,291.48,290.15,293.15,1018.0,93.0
2017-11-03 16:00:00,292.98,292.15,294.15,1018.0,77.0
2017-11-03 17:00:00,294.23,293.15,295.15,1016.0,73.0
2017-11-03 18:00:00,294.32,293.15,295.15,1016.0,73.0
2017-11-03 19:00:00,294.91,292.15,297.15,1015.0,73.0
2017-11-03 20:00:00,295.16,293.15,296.15,1015.0,77.0
2017-11-03 21:00:00,294.44,292.15,296.15,1015.0,82.0
2017-11-03 22:00:00,293.33,291.15,295.15,1016.0,88.0
2017-11-03 23:00:00,292.74,290.15,295.15,1017.0,88.0
2017-11-04 00:00:00,290.73,288.15,294.15,1017.0,72.0
2017-11-04 01:00:00,287.8,285.15,290.15,1020.0,63.0
2017-11-04 02:00:00,285.56,283.15,288.15,1021.0,62.0
2017-11-04 03:00:00,284.78,283.15,286.15,1022.0,50.0
2017-11-04 04:00:00,283.65,282.15,285.15,1022.0,54.0
2017-11-04 05:00:00,283.23,281.15,285.15,1023.0,54.0
2017-11-04 06:00:00,283.06,281.15,285.15,1023.0,54.0
2017-11-04 07:00:00,282.24,280.15,284.15,1024.0,57.0
2017-11-04 08:00:00,281.55,280.15,282.15,1024.0,66.0
2017-11-04 09:00:00,280.81,279.15,282.15,1025.0,66.0
2017-11-04 10:00:00,280.31,279.15,281.15,1026.0,70.0
2017-11-04 11:00:00,280.05,279.15,281.15,1026.0,70.0
2017-11-04 12:00:00,279.13,276.15,281.15,1027.0,70.0
2017-11-04 13:00:00,279.94,275.15,284.15,1027.0,57.0
2017-11-04 14:00:00,281.28,277.15,285.15,1028.0,50.0
2017-11-04 15:00:00,282.79,280.15,285.15,1028.0,50.0
2017-11-04 16:00:00,284.13,282.15,286.15,1027.0,50.0
2017-11-04 17:00:00,284.69,283.15,286.15,1027.0,50.0
2017-11-04 18:00:00,285.78,285.15,287.15,1027.0,47.0
2017-11-04 19:00:00,285.9,285.15,287.15,1026.0,50.0
2017-11-04 20:00:00,285.91,284.15,287.15,1027.0,54.0
2017-11-04 21:00:00,285.41,284.15,287.15,1027.0,62.0
2017-11-04 22:00:00,284.8,283.15,286.15,1027.0,71.0
2017-11-04 23:00:00,283.5,282.15,285.15,1027.0,71.0
2017-11-05 00:00:00,282.66,281.15,285.15,1027.0,81.0
2017-11-05 01:00:00,281.96,280.15,283.15,1027.0,87.0
2017-11-05 02:00:00,282.3,280.15,285.15,1027.0,81.0
2017-11-05 03:00:00,282.46,279.15,286.15,1027.0,81.0
2017-11-05 04:00:00,282.96,280.15,286.15,1028.0,71.0
2017-11-05 05:00:00,283.31,280.15,286.15,1028.0,76.0
2017-11-05 06:00:00,283.04,280.15,285.15,1027.0,76.0
2017-11-05 07:00:00,282.96,280.15,285.15,1027.0,76.0
2017-11-05 08:00:00,282.79,280.15,285.15,1027.0,76.0
2017-11-05 09:00:00,282.71,279.15,286.15,1026.0,76.0
2017-11-05 10:00:00,282.79,279.15,287.15,1025.0,67.0
2017-11-05 11:00:00,282.96,279.15,287.15,1026.0,71.0
2017-11-05 12:00:00,283.04,279.15,287.15,1026.0,76.0
2017-11-05 13:00:00,283.13,280.15,287.15,1027.0,87.0
2017-11-05 14:00:00,283.71,281.15,288.15,1026.0,82.0
2017-11-05 15:00:00,284.61,281.15,289.15,1025.0,77.0
2017-11-05 16:00:00,285.13,282.15,289.15,1025.0,81.0
2017-11-05 16:00:00,285.13,282.15,289.15,1025.0,81.0
2017-11-05 16:00:00,285.13,282.15,289.15,1025.0,81.0
2017-11-05 17:00:00,285.29,281.15,289.15,1024.0,87.0
2017-11-05 17:00:00,285.29,281.15,289.15,1024.0,87.0
2017-11-05 17:00:00,285.29,281.15,289.15,1024.0,87.0
2017-11-05 17:00:00,285.29,281.15,289.15,1024.0,87.0
2017-11-05 18:00:00,285.54,281.15,290.15,1023.0,88.0
2017-11-05 18:00:00,285.54,281.15,290.15,1023.0,88.0
2017-11-05 18:00:00,285.54,281.15,290.15,1023.0,88.0
2017-11-05 19:00:00,285.8,282.15,290.15,1022.0,93.0
2017-11-05 19:00:00,285.8,282.15,290.15,1022.0,93.0
2017-11-05 19:00:00,285.8,282.15,290.15,1022.0,93.0
2017-11-05 20:00:00,286.05,282.15,290.15,1022.0,93.0
2017-11-05 20:00:00,286.05,282.15,290.15,1022.0,93.0
2017-11-05 20:00:00,286.05,282.15,290.15,1022.0,93.0
2017-11-05 20:00:00,286.05,282.15,290.15,1022.0,93.0
2017-11-05 21:00:00,286.29,283.15,290.15,1021.0,88.0
2017-11-05 21:00:00,286.29,283.15,290.15,1021.0,88.0
2017-11-05 21:00:00,286.29,283.15,290.15,1021.0,88.0
2017-11-05 21:00:00,286.29,283.15,290.15,1021.0,88.0
2017-11-05 22:00:00,286.71,283.15,290.15,1020.0,93.0
2017-11-05 22:00:00,286.71,283.15,290.15,1020.0,93.0
2017-11-05 22:00:00,286.71,283.15,290.15,1020.0,93.0
2017-11-05 23:00:00,286.97,283.15,290.15,1021.0,100.0
2017-11-05 23:00:00,286.97,283.15,290.15,1021.0,100.0
2017-11-05 23:00:00,286.97,283.15,290.15,1021.0,100.0
2017-11-05 23:00:00,286.97,283.15,290.15,1021.0,100.0
2017-11-06 00:00:00,287.37,283.15,290.15,1019.0,93.0
2017-11-06 00:00:00,287.37,283.15,290.15,1019.0,93.0
2017-11-06 01:00:00,287.71,284.15,291.15,1018.0,93.0
2017-11-06 01:00:00,287.71,284.15,291.15,1018.0,93.0
2017-11-06 02:00:00,287.96,284.15,291.15,1018.0,93.0
2017-11-06 03:00:00,288.47,284.15,291.15,1018.0,93.0
2017-11-06 03:00:00,288.47,284.15,291.15,1018.0,93.0
2017-11-06 03:00:00,288.47,284.15,291.15,1018.0,93.0
2017-11-06 04:00:00,288.56,284.15,291.15,1017.0,100.0
2017-11-06 04:00:00,288.56,284.15,291.15,1017.0,100.0
2017-11-06 04:00:00,288.56,284.15,291.15,1017.0,100.0
2017-11-06 05:00:00,288.48,284.15,291.15,1017.0,100.0
2017-11-06 05:00:00,288.48,284.15,291.15,1017.0,100.0
2017-11-06 05:00:00,288.48,284.15,291.15,1017.0,100.0
2017-11-06 06:00:00,289.15,287.15,291.15,1017.0,93.0
2017-11-06 06:00:00,289.15,287.15,291.15,1017.0,93.0
2017-11-06 07:00:00,288.79,286.15,290.15,1016.0,93.0
2017-11-06 07:00:00,288.79,286.15,290.15,1016.0,93.0
2017-11-06 07:00:00,288.79,286.15,290.15,1016.0,93.0
2017-11-06 08:00:00,288.81,287.15,290.15,1016.0,88.0
2017-11-06 08:00:00,288.81,287.15,290.15,1016.0,88.0
2017-11-06 09:00:00,289.14,287.15,291.15,1015.0,88.0
2017-11-06 09:00:00,289.14,287.15,291.15,1015.0,88.0
2017-11-06 10:00:00,289.39,288.15,291.15,1015.0,93.0
2017-11-06 10:00:00,289.39,288.15,291.15,1015.0,93.0
2017-11-06 11:00:00,289.64,288.15,291.15,1014.0,93.0
2017-11-06 11:00:00,289.64,288.15,291.15,1014.0,93.0
2017-11-06 12:00:00,289.69,288.15,291.15,1014.0,93.0
2017-11-06 13:00:00,290.05,289.15,291.15,1014.0,100.0
2017-11-06 13:00:00,290.05,289.15,291.15,1014.0,100.0
2017-11-06 14:00:00,290.51,289.15,292.15,1014.0,88.0
